time,tavg,tmin,tmax,prcp,wdir,wspd,pres
2017-03-17,27.2,21.8,32.4,0.8,107.0,16.4,1013.2
2017-03-18,27.4,20.8,32.2,0.8,100.0,16.4,1010.0
2017-03-19,26.2,20.8,32.6,0.8,113.0,12.3,1010.0
2017-03-20,26.8,21.7,32.2,0.8,113.0,11.0,1012.5
2017-03-21,27.0,22.0,31.0,0.8,113.0,6.6,1011.3
2017-03-22,29.2,24.6,34.6,0.8,113.0,8.8,1010.9
2017-03-23,30.0,24.2,34.8,0.0,113.0,7.2,1011.8
2017-03-24,29.6,26.7,35.2,0.8,113.0,10.6,1012.2
2017-03-25,30.2,25.5,33.8,0.8,113.0,8.4,1012.6
2017-03-26,29.4,23.4,34.2,0.8,113.0,11.8,1013.4
2017-03-27,28.4,24.0,31.8,0.8,113.0,11.8,1010.0
2017-03-28,27.6,25.7,31.8,0.8,113.0,13.2,1010.0
2017-03-29,28.2,25.5,33.8,0.8,105.0,13.3,1010.0
2017-03-30,28.0,25.2,32.6,0.8,113.0,12.4,1010.0
2017-03-31,28.6,21.7,33.2,0.8,113.0,9.0,1012.6
2017-04-01,27.4,22.8,34.6,0.8,113.0,9.4,1010.0
2017-04-02,27.0,23.8,31.4,0.8,113.0,12.2,1010.0
2017-04-03,26.2,24.7,31.0,0.0,92.0,16.3,1010.0
2017-04-04,25.8,20.5,29.4,0.8,113.0,14.0,1010.0
2017-04-05,26.2,20.2,31.0,0.0,113.0,10.6,1010.0
2017-04-06,27.2,21.2,31.6,0.8,113.0,11.1,1010.0
2017-04-07,28.8,23.2,33.6,0.8,113.0,10.6,1010.0
2017-04-08,30.0,25.0,33.6,0.8,113.0,13.8,1010.0
2017-04-09,29.4,27.6,35.1,0.8,113.0,11.1,1010.4
2017-04-10,30.2,25.8,36.1,0.8,113.0,8.6,1009.7
2017-04-11,30.2,26.6,34.6,0.8,113.0,10.3,1009.4
2017-04-12,29.2,26.7,34.1,0.8,113.0,10.4,1010.2
2017-04-13,29.4,24.2,34.6,0.8,113.0,11.1,1012.1
2017-04-14,29.2,22.5,34.8,0.8,113.0,11.8,1011.8
2017-04-15,29.4,22.7,34.4,0.8,113.0,13.0,1010.8
2017-04-16,27.4,24.8,33.4,4.3,113.0,10.8,1010.0
2017-04-17,29.0,25.4,34.8,0.8,113.0,12.8,1010.1
2017-04-18,30.0,24.5,34.4,0.8,113.0,12.5,1009.9
2017-04-19,29.2,26.4,34.2,0.8,113.0,10.0,1010.2
2017-04-20,29.6,24.0,35.4,0.8,113.0,7.3,1010.0
2017-04-21,30.2,25.9,35.7,0.0,113.0,9.9,1010.0
2017-04-22,29.6,25.7,34.4,1.0,113.0,10.5,967.9
2017-04-23,30.2,25.0,34.2,1.5,113.0,9.4,1010.1
2017-04-24,30.2,23.2,35.4,0.0,113.0,10.6,1010.7
2017-04-25,29.6,26.7,33.4,0.0,113.0,11.8,1010.8
2017-04-26,30.6,25.6,34.6,0.8,113.0,7.5,1009.8
2017-04-27,29.2,27.6,34.8,0.8,113.0,10.7,1009.0
2017-04-28,30.2,24.7,35.2,0.8,113.0,13.0,1009.2
2017-04-29,30.2,24.8,34.6,0.0,113.0,8.6,1009.6
2017-04-30,29.0,27.4,32.0,0.0,113.0,5.7,1010.6
2017-05-01,30.0,24.8,35.2,0.0,113.0,7.8,1011.1
2017-05-02,29.0,26.8,33.4,0.0,113.0,8.9,1010.9
2017-05-03,28.6,25.7,34.2,0.8,113.0,7.7,1010.0
2017-05-04,29.6,24.8,34.8,2.3,113.0,11.2,1010.9
2017-05-05,29.0,24.4,33.4,0.0,113.0,10.5,1011.7
2017-05-06,29.4,23.8,34.4,0.8,113.0,12.5,1012.3
2017-05-07,29.2,24.7,34.8,0.8,113.0,11.7,1010.0
2017-05-08,30.2,24.4,34.6,0.8,113.0,12.2,1010.4
2017-05-09,30.0,24.8,34.6,0.8,113.0,11.1,1010.5
2017-05-10,30.6,25.6,35.1,0.8,113.0,14.6,1010.0
2017-05-11,30.4,26.0,35.1,1.0,113.0,13.8,1010.0
2017-05-12,31.2,25.8,36.0,0.0,113.0,12.2,1010.2
2017-05-13,31.2,25.4,35.8,0.8,113.0,12.4,1010.0
2017-05-14,30.4,25.0,35.1,0.8,113.0,12.5,1009.0
2017-05-15,30.2,27.7,36.0,0.8,113.0,11.3,1008.3
2017-05-16,30.8,25.0,34.8,0.8,113.0,11.5,1007.6
2017-05-17,29.4,27.7,34.4,0.0,113.0,8.9,1008.1
2017-05-18,30.2,26.4,35.1,0.5,113.0,6.4,1010.0
2017-05-19,30.0,26.9,36.2,1.3,113.0,6.9,1008.4
2017-05-20,30.0,25.8,33.0,15.0,113.0,10.1,1007.0
2017-05-21,28.8,25.8,33.4,0.0,113.0,13.9,1006.2
2017-05-22,29.0,26.7,33.8,2.3,113.0,12.0,1007.4
2017-05-23,29.6,26.0,33.1,26.7,113.0,11.6,1008.2
2017-05-24,29.4,27.0,33.1,0.0,113.0,11.4,1007.8
2017-05-25,27.8,25.7,29.4,10.4,113.0,8.6,1007.9
2017-05-26,29.0,25.8,34.0,33.8,113.0,8.4,1008.1
2017-05-27,28.6,24.8,33.4,1.5,113.0,6.1,1007.9
2017-05-28,29.8,26.1,34.8,0.0,113.0,8.9,1007.9
2017-05-29,29.4,26.0,35.1,39.9,113.0,7.5,1008.8
2017-05-30,27.6,25.4,33.6,0.0,113.0,9.5,1010.0
2017-05-31,29.4,25.0,34.1,86.6,113.0,9.3,1010.0
2017-06-01,30.0,25.8,34.6,0.0,113.0,12.4,1008.1
2017-06-02,30.6,26.0,34.0,0.5,113.0,16.5,1008.8
2017-06-03,30.2,27.3,33.6,0.0,113.0,15.0,1008.7
2017-06-04,30.2,25.8,33.6,0.5,113.0,13.8,1008.2
2017-06-05,28.8,27.1,33.1,2.0,113.0,9.5,1008.9
2017-06-06,30.0,25.8,35.1,0.5,113.0,8.7,1009.8
2017-06-07,27.8,24.7,33.4,0.0,113.0,7.9,1009.9
2017-06-08,30.4,25.8,35.2,9.1,113.0,12.2,1009.3
2017-06-09,27.4,25.3,33.8,0.0,113.0,7.0,1008.7
2017-06-10,26.8,24.4,29.8,18.0,113.0,8.0,1008.6
2017-06-11,27.8,24.7,33.1,5.6,113.0,5.4,1009.9
2017-06-12,30.0,25.0,34.6,21.6,113.0,6.2,1010.3
2017-06-13,30.8,25.0,35.6,0.0,113.0,8.6,1010.7
2017-06-14,28.8,27.7,35.6,0.8,113.0,9.0,1011.0
2017-06-15,28.8,25.5,33.5,0.0,113.0,7.4,1010.8
2017-06-16,29.6,24.7,33.8,0.5,113.0,7.5,1009.5
2017-06-17,29.2,27.4,34.0,0.0,113.0,10.5,1008.1
2017-06-18,30.6,25.5,34.8,0.0,113.0,5.7,1008.2
2017-06-19,29.0,26.7,35.1,0.0,113.0,6.4,1008.5
2017-06-20,28.6,25.9,33.4,0.0,113.0,5.9,1008.3
2017-06-21,28.6,24.4,34.1,20.6,113.0,5.0,1010.0
2017-06-22,28.0,23.7,32.6,7.6,113.0,5.5,1010.1
2017-06-23,29.0,25.2,31.8,33.0,113.0,6.9,1009.9
2017-06-24,29.0,25.4,34.2,0.0,113.0,5.0,1008.7
2017-06-25,28.6,24.8,34.4,0.0,113.0,5.3,1008.8
2017-06-26,28.4,24.8,34.0,0.0,113.0,7.8,1009.7
2017-06-27,27.6,24.7,32.2,12.4,113.0,4.6,1009.8
2017-06-28,27.0,24.7,31.4,1.5,113.0,6.1,1009.7
2017-06-29,28.4,24.4,33.8,3.0,113.0,6.5,1009.6
2017-06-30,27.8,23.8,33.6,0.0,113.0,5.9,1008.9
2017-07-01,27.6,23.4,33.4,29.0,113.0,5.9,1008.2
2017-07-02,27.0,24.8,32.4,31.5,113.0,5.8,966.7
2017-07-03,27.0,24.2,32.1,23.1,113.0,5.6,1009.0
2017-07-04,27.4,24.5,32.2,15.2,113.0,4.0,1010.0
2017-07-05,27.4,24.7,32.2,11.9,113.0,4.0,1011.2
2017-07-06,28.4,24.2,34.1,36.8,113.0,4.3,1011.1
2017-07-07,29.8,24.8,33.8,0.3,113.0,7.7,1010.4
2017-07-08,27.4,25.7,32.2,0.0,113.0,4.4,1010.0
2017-07-09,27.8,24.7,31.6,4.8,113.0,5.1,1010.2
2017-07-10,28.2,27.4,31.8,0.0,113.0,6.8,1009.3
2017-07-11,27.8,24.8,33.2,2.8,113.0,7.6,1010.1
2017-07-12,28.0,24.8,32.4,5.3,113.0,4.5,1010.6
2017-07-13,26.8,25.6,33.2,2.0,113.0,5.6,1010.0
2017-07-14,28.0,24.8,32.6,44.2,113.0,5.1,1008.7
2017-07-15,28.0,25.0,32.6,9.9,113.0,11.5,1010.0
2017-07-16,28.4,24.7,31.6,2.0,113.0,8.0,1008.8
2017-07-17,29.0,25.5,34.2,0.0,113.0,9.1,1009.9
2017-07-18,28.6,26.7,32.4,0.5,113.0,8.2,1010.5
2017-07-19,27.4,24.6,31.4,1.0,94.0,10.9,1008.7
2017-07-20,27.0,24.7,30.6,7.1,113.0,7.2,1010.0
2017-07-21,27.8,24.5,33.2,6.1,113.0,10.8,1010.0
2017-07-22,27.8,24.7,31.4,0.8,113.0,11.9,1009.7
2017-07-23,27.8,23.8,31.2,61.2,113.0,7.8,1008.6
2017-07-24,28.0,25.7,31.4,0.0,113.0,9.3,1006.5
2017-07-25,27.2,25.6,30.8,7.4,113.0,10.4,1006.3
2017-07-26,25.6,24.2,28.7,39.9,113.0,8.9,1006.7
2017-07-27,26.0,24.7,28.8,72.6,113.0,8.9,1006.0
2017-07-28,27.6,24.7,30.2,110.5,113.0,13.8,1005.9
2017-07-29,29.2,25.8,31.8,42.4,113.0,9.4,1010.0
2017-07-30,29.0,26.7,30.6,3.0,237.0,20.4,1005.3
2017-07-31,29.0,27.0,31.4,3.8,234.0,16.6,1006.9
2017-08-01,29.2,26.4,32.8,5.6,241.0,20.5,1007.8
2017-08-02,27.6,26.2,30.2,14.0,113.0,10.9,1010.0
2017-08-03,27.6,25.4,30.4,29.5,113.0,11.9,1005.5
2017-08-04,28.2,25.6,30.8,1.0,113.0,12.7,1006.4
2017-08-05,28.8,25.4,32.4,0.0,113.0,12.2,1007.8
2017-08-06,28.8,25.8,31.6,0.5,113.0,13.5,1009.1
2017-08-07,29.0,26.5,33.4,12.7,113.0,12.3,1009.4
2017-08-08,27.6,25.8,31.6,0.0,113.0,6.6,1009.9
2017-08-09,29.6,25.6,34.1,5.6,113.0,10.7,1010.0
2017-08-10,29.8,25.2,33.8,0.0,113.0,12.2,1009.6
2017-08-11,29.6,25.6,34.2,0.8,113.0,11.5,1009.5
2017-08-12,28.4,25.8,33.4,0.0,113.0,7.4,1009.8
2017-08-13,28.6,24.8,33.2,0.0,113.0,6.6,1009.7
2017-08-14,26.8,26.3,31.8,0.8,113.0,7.9,1009.5
2017-08-15,29.4,24.7,34.2,0.8,113.0,7.1,1008.6
2017-08-16,28.2,27.7,33.4,0.8,113.0,7.0,1008.0
2017-08-17,30.8,25.0,36.0,0.8,113.0,12.0,1008.1
2017-08-18,28.2,25.7,34.2,0.8,113.0,8.8,1009.1
2017-08-19,27.2,23.8,31.4,85.1,113.0,8.3,1008.5
2017-08-20,28.6,23.7,32.2,0.8,113.0,12.0,1006.8
2017-08-21,26.2,24.7,29.2,12.2,226.0,11.5,1003.7
2017-08-22,27.0,25.0,31.6,82.5,113.0,13.3,1004.4
2017-08-23,28.2,24.6,33.7,3.3,113.0,9.6,1008.4
2017-08-24,27.2,24.2,31.0,0.3,113.0,9.4,1010.0
2017-08-25,26.0,24.0,28.4,0.5,289.0,12.9,1006.5
2017-08-26,26.8,23.4,32.1,68.3,113.0,7.2,1007.0
2017-08-27,27.6,24.3,33.4,9.1,113.0,5.7,1009.9
2017-08-28,27.6,23.0,34.0,2.5,113.0,8.4,1010.0
2017-08-29,28.0,17.8,33.6,9.4,113.0,7.1,1005.4
2017-08-30,28.2,25.6,30.4,36.3,113.0,9.0,1004.5
2017-08-31,27.2,26.1,30.0,10.2,220.0,16.0,1006.2
2017-09-01,28.4,25.0,31.4,18.5,113.0,14.7,1007.2
2017-09-02,29.0,25.8,31.8,4.6,113.0,16.1,1008.1
2017-09-03,29.6,26.2,32.6,2.5,113.0,13.7,1009.6
2017-09-04,28.6,24.7,31.8,0.0,113.0,9.4,1009.3
2017-09-05,26.2,24.7,30.4,10.4,113.0,9.3,1009.2
2017-09-06,28.2,23.5,33.1,0.0,113.0,10.2,1009.3
2017-09-07,30.4,24.0,34.6,0.0,113.0,9.2,1010.0
2017-09-08,30.6,26.4,33.8,0.8,113.0,8.0,1009.5
2017-09-09,29.2,24.8,33.4,0.8,113.0,7.8,1008.4
2017-09-10,30.4,25.4,35.4,0.0,113.0,7.6,1010.0
2017-09-11,26.0,25.6,27.4,9.9,113.0,9.2,1006.3
2017-09-12,25.6,24.5,26.7,111.0,202.0,14.2,1010.0
2017-09-13,28.6,24.4,32.6,52.6,113.0,11.6,1006.4
2017-09-14,29.2,26.4,33.4,0.0,113.0,6.4,1008.3
2017-09-15,29.0,26.2,32.8,2.3,113.0,8.5,1009.7
2017-09-16,29.0,25.8,33.8,0.0,113.0,12.1,1009.5
2017-09-17,28.6,25.7,34.1,3.0,113.0,11.6,1008.9
2017-09-18,28.0,26.2,32.8,12.7,113.0,6.7,1008.5
2017-09-19,26.2,25.7,33.1,1.8,113.0,9.4,1008.6
2017-09-20,27.0,24.4,32.4,31.5,113.0,7.0,1008.3
2017-09-21,28.2,24.4,32.8,9.7,113.0,7.2,1007.8
2017-09-22,27.8,26.6,31.6,1.5,113.0,7.7,1008.4
2017-09-23,26.4,24.1,28.6,15.7,113.0,7.1,1009.8
2017-09-24,29.4,22.8,33.8,0.5,113.0,9.6,1010.1
2017-09-25,27.8,26.1,32.4,0.0,113.0,8.6,1009.0
2017-09-26,26.4,24.0,29.8,29.2,113.0,5.5,1009.0
2017-09-27,29.0,23.7,32.8,13.7,113.0,9.3,1009.0
2017-09-28,28.6,26.7,31.4,0.8,113.0,9.4,1009.7
2017-09-29,27.8,25.2,30.2,0.0,113.0,8.0,1010.3
2017-09-30,26.4,24.7,30.8,3.6,113.0,7.4,1010.0
2017-10-01,27.0,24.0,29.6,38.4,113.0,5.3,1009.7
2017-10-02,27.6,26.3,30.8,0.0,113.0,4.0,1009.5
2017-10-03,26.6,24.6,31.8,3.3,113.0,5.2,1010.4
2017-10-04,28.8,23.5,31.2,35.3,113.0,9.4,1009.9
2017-10-05,27.4,25.0,30.0,10.9,113.0,7.0,1008.9
2017-10-06,27.6,25.1,33.2,0.3,113.0,6.8,1009.3
2017-10-07,28.0,23.4,31.2,9.1,113.0,5.3,1007.4
2017-10-08,26.6,24.4,28.0,0.0,113.0,4.1,1005.8
2017-10-09,26.2,25.5,27.6,0.5,113.0,3.6,1007.1
2017-10-10,26.6,25.7,31.4,0.0,113.0,8.4,1007.0
2017-10-11,27.6,24.5,32.1,9.7,113.0,8.4,1005.1
2017-10-12,28.2,26.4,31.8,11.7,113.0,9.6,1010.0
2017-10-13,27.2,25.7,30.6,1.0,113.0,12.0,999.2
2017-10-14,26.4,24.7,29.6,86.6,113.0,8.4,1010.0
2017-10-15,28.0,24.4,30.4,13.7,113.0,7.4,1005.7
2017-10-16,27.8,25.6,33.1,0.0,113.0,9.1,1006.9
2017-10-17,28.2,24.8,32.4,1.5,113.0,6.9,1006.2
2017-10-18,28.0,25.7,33.2,4.3,113.0,6.4,1005.3
2017-10-19,27.2,24.5,29.8,0.0,113.0,6.2,1010.0
2017-10-20,29.0,24.8,33.6,0.8,113.0,8.4,1004.9
2017-10-21,28.2,25.8,31.0,0.8,113.0,13.7,1006.1
2017-10-22,29.2,25.4,33.4,0.0,113.0,14.1,1006.8
2017-10-23,27.0,26.5,30.8,15.0,113.0,11.6,1009.4
2017-10-24,27.4,25.7,32.6,0.0,113.0,9.2,1011.3
2017-10-25,27.2,22.8,30.8,0.0,113.0,6.0,1011.5
2017-10-26,28.0,24.7,30.4,0.0,113.0,6.0,1009.9
2017-10-27,27.8,24.5,31.0,0.0,113.0,7.6,1008.3
2017-10-28,28.2,24.7,32.6,14.2,113.0,8.7,1009.3
2017-10-29,28.2,22.8,31.4,0.0,113.0,9.4,1010.6
2017-10-30,27.2,24.4,31.4,0.3,113.0,6.6,1010.4
2017-10-31,25.0,23.7,26.6,5.1,113.0,6.8,1009.7
2017-11-01,24.2,22.7,24.7,33.5,113.0,8.5,1008.3
2017-11-02,26.0,23.6,29.7,14.5,113.0,6.6,1010.0
2017-11-03,28.0,23.8,32.6,1.0,113.0,9.5,1008.0
2017-11-04,26.2,24.2,29.2,3.3,113.0,5.3,1008.8
2017-11-05,26.2,24.4,29.2,9.7,113.0,6.6,1010.0
2017-11-06,28.4,24.5,34.2,0.0,113.0,10.0,1009.5
2017-11-07,28.6,25.7,32.8,0.0,98.0,11.0,1010.0
2017-11-08,28.6,23.8,33.6,0.8,113.0,8.9,1008.8
2017-11-09,25.0,23.6,27.0,0.0,113.0,9.5,1007.2
2017-11-10,27.6,23.6,33.1,66.5,113.0,13.7,1008.4
2017-11-11,27.2,23.7,31.6,2.0,113.0,7.3,1009.4
2017-11-12,28.0,23.8,32.1,0.0,113.0,8.6,1009.0
2017-11-13,28.2,24.2,31.2,0.8,113.0,8.5,1008.8
2017-11-14,27.8,26.7,31.2,0.0,113.0,7.9,1010.1
2017-11-15,28.0,25.0,32.8,0.8,113.0,9.8,1010.9
2017-11-16,26.6,25.1,32.7,0.8,113.0,7.8,1010.2
2017-11-17,26.6,23.8,30.8,0.0,113.0,6.0,1009.0
2017-11-18,27.0,24.4,33.2,8.6,113.0,9.0,1010.0
2017-11-19,28.8,24.8,32.2,0.0,113.0,9.6,1010.2
2017-11-20,27.6,25.4,33.1,0.3,113.0,10.5,1010.9
2017-11-21,27.2,24.7,32.4,0.0,113.0,9.4,1010.6
2017-11-22,27.0,23.4,32.2,0.0,113.0,7.3,1009.2
2017-11-23,28.0,23.4,32.6,6.1,113.0,8.9,1009.7
2017-11-24,26.8,24.6,31.2,2.3,113.0,7.7,1011.0
2017-11-25,28.0,21.4,32.6,8.4,113.0,8.9,1011.7
2017-11-26,27.0,25.7,32.8,0.0,113.0,10.1,1010.0
2017-11-27,28.2,23.0,33.2,0.0,113.0,11.0,1009.5
2017-11-28,28.2,23.7,33.2,0.5,113.0,12.4,1010.0
2017-11-29,28.6,24.4,32.6,0.0,113.0,10.8,1010.0
2017-11-30,26.2,25.7,30.0,1.0,113.0,8.8,1008.4
2017-12-01,26.8,24.0,31.4,31.2,113.0,8.7,1009.4
2017-12-02,28.0,24.0,33.7,0.5,113.0,10.1,1010.2
2017-12-03,27.8,23.4,33.1,0.0,113.0,8.9,1009.7
2017-12-04,27.8,23.4,31.8,0.0,113.0,7.0,1009.5
2017-12-05,27.0,24.5,31.0,0.0,113.0,7.8,1009.4
2017-12-06,27.8,24.0,31.4,1.0,113.0,7.1,1010.1
2017-12-07,27.2,25.6,31.0,0.0,113.0,6.4,1009.6
2017-12-08,26.4,24.5,30.0,20.6,113.0,9.1,1009.6
2017-12-09,26.8,25.6,31.6,1.5,113.0,5.5,1008.9
2017-12-10,26.6,24.7,30.4,0.3,113.0,5.9,1010.0
2017-12-11,27.0,25.7,29.0,0.0,113.0,6.5,1009.6
2017-12-12,26.4,24.2,29.6,2.8,113.0,7.8,1010.0
2017-12-13,27.2,22.8,30.6,3.6,113.0,7.2,1009.4
2017-12-14,26.0,24.7,30.6,0.0,113.0,7.3,1009.9
2017-12-15,24.8,23.5,29.4,0.0,113.0,7.8,1010.8
2017-12-16,25.0,20.8,27.6,0.8,113.0,12.2,1010.0
2017-12-17,25.2,22.4,27.6,1.3,10.0,18.2,1008.8
2017-12-18,24.5,22.0,27.2,2.5,113.0,7.9,1009.1
2017-12-19,25.2,23.2,28.8,15.0,113.0,5.2,1010.5
2017-12-20,26.6,24.0,30.8,20.3,113.0,7.1,1012.2
2017-12-21,26.2,24.5,29.0,0.5,113.0,9.9,1012.7
2017-12-22,26.2,24.0,29.8,0.0,113.0,10.6,1011.0
2017-12-23,26.6,23.4,29.8,0.5,113.0,8.4,1008.4
2017-12-24,27.6,24.1,33.2,0.0,113.0,11.4,1009.3
2017-12-25,27.0,23.2,32.6,0.0,113.0,9.9,1010.0
2017-12-26,26.2,24.2,29.8,3.6,113.0,6.8,1011.1
2017-12-27,25.2,24.6,26.8,0.8,113.0,5.1,1012.1
2017-12-28,26.0,24.3,30.2,6.4,113.0,9.8,1012.6
2017-12-29,25.4,24.7,29.2,0.0,113.0,8.5,1013.3
2017-12-30,25.0,23.7,30.0,0.8,113.0,10.4,1010.0
2017-12-31,25.0,19.8,30.8,0.8,113.0,8.6,1011.6
2018-01-01,25.0,21.0,29.0,0.8,113.0,9.0,1010.4
2018-01-02,26.2,21.8,29.4,0.8,62.0,12.8,1009.9
2018-01-03,26.2,23.9,29.6,0.8,113.0,9.2,1010.8
2018-01-04,27.0,23.2,32.2,0.0,113.0,10.2,1011.2
2018-01-05,28.0,22.8,32.4,0.8,113.0,11.5,1010.6
2018-01-06,28.0,24.0,33.2,0.8,61.0,14.1,1010.9
2018-01-07,26.6,24.6,30.8,0.8,113.0,5.7,1011.9
2018-01-08,26.0,22.8,31.6,0.8,113.0,5.6,1012.0
2018-01-09,27.0,21.8,32.8,0.8,113.0,7.3,1012.5
2018-01-10,27.2,24.6,31.0,0.8,113.0,7.9,1012.6
2018-01-11,26.0,25.4,29.6,0.0,113.0,6.8,1012.1
2018-01-12,25.6,24.7,29.4,0.0,113.0,11.5,1012.9
2018-01-13,25.6,23.2,30.0,0.8,113.0,13.5,1013.3
2018-01-14,25.6,21.4,29.8,0.8,113.0,8.4,1012.6
2018-01-15,26.0,21.8,30.2,0.8,113.0,7.8,1011.1
2018-01-16,25.4,22.7,30.2,0.8,113.0,4.4,1009.3
2018-01-17,25.2,23.5,28.8,10.4,113.0,8.4,1009.0
2018-01-18,27.0,22.8,32.7,0.0,113.0,8.3,1010.6
2018-01-19,25.8,24.1,30.2,0.5,113.0,11.1,1011.4
2018-01-20,26.6,22.4,31.8,0.0,113.0,7.7,1010.3
2018-01-21,26.4,22.4,30.4,0.8,113.0,8.0,1010.0
2018-01-22,26.0,23.0,29.8,0.0,113.0,7.4,1008.9
2018-01-23,25.5,21.7,29.8,0.0,113.0,7.9,1008.7
2018-01-24,25.2,21.7,29.0,0.5,113.0,7.4,1008.2
2018-01-25,26.6,22.8,31.4,16.0,113.0,8.9,1008.5
2018-01-26,27.2,22.5,31.8,0.0,113.0,9.2,1008.3
2018-01-27,24.7,23.6,26.0,4.3,113.0,5.9,1009.6
2018-01-28,25.6,24.7,28.4,10.4,113.0,12.8,1009.9
2018-01-29,25.6,21.8,30.0,0.0,113.0,7.8,1010.0
2018-01-30,25.6,22.7,31.0,2.3,113.0,8.7,1010.7
2018-01-31,25.2,24.4,28.6,0.0,113.0,7.0,1010.0
2018-02-01,26.8,21.8,31.2,0.0,113.0,7.9,1012.1
2018-02-02,26.0,24.7,31.6,0.8,113.0,9.0,1012.4
2018-02-03,25.4,20.8,29.6,0.8,113.0,6.7,1012.7
2018-02-04,26.4,21.8,31.8,0.0,341.0,10.1,1012.3
2018-02-05,25.6,23.7,29.6,0.8,347.0,14.9,1010.0
2018-02-06,24.2,22.6,29.2,0.0,113.0,12.0,1012.1
2018-02-07,24.7,20.4,27.8,0.0,113.0,4.8,1010.9
2018-02-08,25.0,22.7,29.6,0.3,113.0,10.4,1009.8
2018-02-09,26.8,20.5,30.0,0.0,113.0,5.6,1009.9
2018-02-10,26.6,24.8,30.0,0.8,113.0,4.9,1011.2
2018-02-11,27.2,24.2,29.8,0.0,113.0,6.4,1012.2
2018-02-12,27.8,24.0,32.2,0.5,113.0,7.2,1013.7
2018-02-13,26.6,24.0,31.1,0.0,113.0,10.0,1014.5
2018-02-14,26.2,22.8,29.8,0.8,113.0,4.4,1014.0
2018-02-15,27.6,24.7,31.4,0.3,113.0,8.3,1013.2
2018-02-16,29.0,22.8,33.2,0.0,113.0,8.7,1012.1
2018-02-17,27.2,25.7,33.8,0.8,113.0,10.5,1011.6
2018-02-18,27.4,23.7,33.4,0.8,64.0,12.3,1012.4
2018-02-19,27.6,21.8,33.2,0.8,66.0,12.5,1012.5
2018-02-20,29.2,21.7,33.0,0.3,113.0,10.4,1010.0
2018-02-21,28.2,22.8,33.2,0.5,113.0,10.5,1010.0
2018-02-22,27.8,25.7,33.2,0.0,54.0,12.2,1011.1
2018-02-23,27.2,20.2,32.6,0.8,113.0,13.1,1010.0
2018-02-24,27.8,21.8,33.1,0.8,113.0,9.9,1013.5
2018-02-25,27.4,23.0,32.0,0.8,113.0,8.0,1012.0
2018-02-26,28.4,23.5,31.8,0.0,113.0,10.5,1011.4
2018-02-27,27.0,25.7,30.6,0.0,113.0,11.3,1010.0
2018-02-28,28.6,23.7,32.6,0.0,113.0,9.4,1010.9
2018-03-01,29.4,24.2,33.6,0.8,113.0,13.5,1009.9
2018-03-02,28.6,26.5,33.4,0.8,113.0,12.5,1010.3
2018-03-03,29.0,24.4,33.2,0.0,106.0,13.3,1010.3
2018-03-04,28.8,24.0,34.6,0.8,113.0,14.9,1011.1
2018-03-05,29.8,24.0,34.6,0.8,107.0,16.5,1010.0
2018-03-06,29.2,26.7,34.4,0.8,113.0,12.8,1010.0
2018-03-07,28.2,24.2,32.4,0.8,113.0,9.4,1010.0
2018-03-08,27.4,23.7,30.4,0.8,113.0,8.1,1010.5
2018-03-09,26.4,22.8,30.2,0.8,113.0,11.1,1011.3
2018-03-10,25.8,23.7,29.8,0.0,113.0,13.7,1012.7
2018-03-11,25.6,23.5,30.0,0.8,113.0,13.3,1014.1
2018-03-12,26.0,19.7,30.8,0.8,113.0,11.7,1013.2
2018-03-13,26.2,21.8,31.0,0.8,113.0,11.4,1012.4
2018-03-14,26.4,20.5,31.6,0.8,113.0,12.4,1012.2
2018-03-15,27.2,20.8,32.2,0.8,113.0,10.5,1011.7
2018-03-16,29.0,24.2,33.0,0.8,113.0,9.5,1011.7
2018-03-17,28.0,25.5,32.8,0.8,113.0,12.3,1012.3
2018-03-18,27.6,26.4,32.6,0.8,113.0,15.6,1010.0
2018-03-19,28.4,21.8,33.4,0.8,113.0,11.6,1010.0
2018-03-20,29.0,21.7,33.6,0.8,113.0,9.9,1010.0
2018-03-21,28.6,22.8,33.1,0.8,113.0,12.8,1009.2
2018-03-22,28.0,22.9,33.6,0.8,113.0,11.6,1010.0
2018-03-23,27.4,23.8,33.1,0.0,97.0,16.4,1012.0
2018-03-24,25.8,24.7,30.8,0.8,113.0,17.1,1013.8
2018-03-25,25.5,21.4,29.8,0.8,97.0,13.3,1010.0
2018-03-26,26.8,20.8,30.6,0.8,113.0,10.5,1010.0
2018-03-27,26.2,19.7,30.6,0.8,113.0,9.0,1010.0
2018-03-28,27.4,21.2,31.4,0.8,113.0,8.3,1009.9
2018-03-29,27.2,25.2,31.6,0.8,113.0,8.8,1009.8
2018-03-30,27.0,23.7,31.2,0.8,113.0,8.0,1009.0
2018-03-31,26.6,22.4,30.2,0.0,113.0,12.0,1009.2
2018-04-01,26.4,24.3,30.6,0.0,113.0,12.5,1009.5
2018-04-02,27.2,21.7,30.6,0.0,113.0,9.6,1010.0
2018-04-03,26.6,23.8,30.2,3.3,113.0,8.9,1010.8
2018-04-04,27.0,25.1,31.2,0.0,100.0,11.3,1010.4
2018-04-05,26.6,25.7,30.0,0.0,108.0,13.1,1009.9
2018-04-06,28.2,22.0,33.2,0.0,124.0,13.4,1009.6
2018-04-07,28.8,23.8,33.6,0.8,102.0,15.1,1011.4
2018-04-08,27.4,24.4,32.6,0.0,113.0,15.2,1012.6
